Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
India,IND,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.41348579839143,4.02241993377941,3.18436085495109,3.5919488841896,3.28847140175628,3.44259155094803,3.49197932241807,4.02622695447313,3.31781650305585,3.29120521934206,2.8368100248786,2.1498143512651,1.79360765579302,1.87057463822253,1.56503873834261,1.63534328325894,1.77620956536451,1.77186199989641,1.82749909092444,1.78899108880746,1.896625911574,2.00569271915535,2.16692934407891,1.99088619253334,1.85820547649449
India,IND,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..,..,..,..,..,..,..,15.1,..,..,..,..,..,..,..,5.8,..,..,..,..
India,IND,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7,..,..,..,..
India,IND,Changes in inventories (current US$),NE.GDI.STKB.CD,10084347885.3547,4713980359.92852,2394941009.78006,8401215340.85252,2365274514.8851,9467609230.12309,4313076739.88465,-7254505833.06775,2827055868.99172,9372275932.75665,21747403843.1579,28745572982.5449,39633366114.5427,61028000009.9352,28307199262.5061,46041518684.251,73185886546.3037,43400809202.55,39428033968.5825,23903597701.8904,51141520554.8905,40092140789.8455,20830416929.5682,26981629083.2045,26971801254.863
India,IND,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,6031261038.86919,6763272430.07676,7179007359.62704,8925527196.38296,11066917255.9623,14005992417.7527,16031394225.6863,16799112201.5705,19125314434.8821,23632701560.2379,37747867268.5402,51850802483.4048,69165839662.6303,86235067782.9634,105668590831.967,92484320177.1187,116583081982.721,137935254028.866,145029213187.996,148702915003.599,156614386265.659,155717122914.28,161234203967.054,184672831370.242,..
India,IND,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,8030392452.03346,10062141166.5081,11000427519.0261,12277011574.9367,14191837256.1832,17044738890.3443,18897585608.7553,19791960830.1352,20776267074.2965,24678773631.6486,35092846077.4904,46699475816.7035,58040553581.4998,69757132292.7717,55061627135.4378,52308542314.8116,78210856250.6131,76915514527.4288,79215876737.5455,77654804413.3522,80160943501.3086,81766553452.7492,95239156494.0897,108735877735.935,..
India,IND,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,31.4957029986308,31.3623808483861,29.9363983515792,43.2998485150167,55.2570339796995,63.6481938717881,60.8831614450977,61.9725575699599,63.9462939319824,63.0040094346693,67.4885661357342,68.9223934840698,69.9915422033212,70.0531446365664,71.1473227401332,70.2652663711083,69.6530257487833,67.9256534305182,70.2904168687544,70.5232909745437,70.4858746094959,72.6035402764256,72.2069482874813,72.2272050568236,..
India,IND,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,27.4733536938581,27.8680055488078,27.754270885218,28.2789434129566,33.5223216600706,43.658655724106,28.3708387229163,28.1170408518444,30.982780062702,39.8093552164453,40.5104249111059,35.1764240735045,36.8971694718315,34.1830456963475,48.2492962870844,51.3533487388245,57.816711412884,49.5115877502711,56.0301577776844,57.9410784948127,54.7809122412646,57.7808244339674,61.3569272813627,61.0358569006147,..
India,IND,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.5,16.4,14.5,14,15,14.4
India,IND,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,413.1,413.1,413.1,382.4,251.6
India,IND,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.7,101.7,91.9,91.9,77.7
India,IND,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,574,574,574,543.2,331
India,IND,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144.7,144.7,134.8,134.8,100
India,IND,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77
India,IND,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,59.04250424,72.27585165,78.11620296,82.6066027499999,78.8993683199999,84.16066334,100,102.3164611,116.2123961,139.1313684,180.8632988,235.0581534,287.4233411,354.3215674,459.7244409,389.1262951,534.1074534,714.74753,700.4079822,742.9287412,761.4417416,631.0724811,623.2851888,705.917488,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.88808467953246,10.8439677753825,10.3851690230739,10.6907170622656,11.0184689155205,11.4520643387478,12.9972360001264,12.5583793333549,14.2643835830725,14.9479135004979,17.859124535673,19.6052448635441,21.2679413410664,20.7996999997142,24.0973589411391,20.4005179059397,22.4009335550645,24.5404113195713,24.534430661418,25.430861300519,22.9679630081172,19.8131891564045,19.1947533657266,18.7806122639953,19.69557915442
India,IND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,13.043665087946,31.3960730952929,6.28973043758498,-2.32817623849965,13.8843218370982,17.9994694785876,18.1535110262709,4.30952451810889,21.0850028140294,9.58221991971429,27.1764118216361,26.0850555181468,20.3938354783472,5.86657874328107,14.7780854700134,-4.83418400941308,19.4780971088995,15.4929888543524,6.80548879791374,7.79238923851602,1.77759073335378,-5.64708727457763,5.06922339606699,4.69288504546164,13.4455734125213
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,32361287610.239,39068859788.0594,40803024157.2021,44459245982.728,46426482685.1663,52544410650.2485,60878396865.5263,60963525504.4702,73452725999.4092,90838365703.7158,126647719432.562,160837835640.201,199973922363.783,253077318576.18,288902151603.701,273751836387.128,375353472834.938,447383950836.263,448400543291.471,472180427427.899,468346037554.217,416787832621.795,439642787829.497,498165356455.85,536965029000.898
India,IND,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-988288951.101514,-4249571157.90354,-4554263565.89147,-5148244133.88125,-7005101968.03781,-8770209211.20038,-4245767256.56937,-4254868577.75467,-5045851659.1917,-4233284369.7296,-12662301532.5449,-22898296050.0163,-29981104763.5886,-49726408134.9802,-62024933903.8475,-73425765697.0262,-74620847983.6356,-119283202737.811,-122906094752.532,-55375054071.0291,-60893641789.1651,-48309642033.9552,-40526497027.0754,-85026359810.4287,-101816658805.876
India,IND,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7,..,..,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,327275591371.343,360281961338.465,392897063750.676,415867763815.89,421351487589.808,458820428317.587,468394948471.616,485441026156.549,514937961192.908,607699299977.15,709148531774.823,820381672147.736,940259892374.501,1216735426855.47,1198895498504.14,1341886699393.18,1675615312693.42,1823049927771.46,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2290432075123.75,2652551202555.27,2726322616821.31
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.65892406736039,7.57449184016497,7.54952224903003,4.04982084908964,6.18441582070903,8.84575556111878,3.84099115674177,4.82396626409691,3.80397532127105,7.86038147531218,7.92294341860007,7.92342866735518,8.06072889963741,7.66082415755609,3.0866993740887,7.86188237155001,8.49758687599316,5.24131422481111,5.45638755166588,6.38610640094825,7.41022760508852,7.99625378571471,8.16952650547138,7.16788886086535,6.98233355585374
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,346.102958604934,373.766488952187,399.950086335329,415.493806924844,413.298944134548,441.998770170626,443.314204000774,451.573011881715,470.986797220205,546.726627562827,627.774262306769,714.861080273433,806.753283702503,1028.3347586787,998.522269363666,1101.96091934604,1357.56370057352,1458.10314488683,1443.87952939042,1449.6059123387,1573.88149211052,1605.60543109026,1729.26802051544,1981.49904456819,2015.59048548675
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.60628844056981,5.52988146487398,5.5304170858665,2.12301376644221,4.24884418072853,6.89811550028419,2.02108869488866,3.02737762466845,2.06487505768492,6.09370548478294,6.19366014508151,6.23194659293604,6.40328089803303,6.04818301639935,1.58759943175401,6.35108234038191,7.04234903230099,3.8939002174573,4.16552808156267,5.13495690740315,6.18673198340534,6.79703974950297,6.99700950410826,6.03515452770493,5.87831682979929
India,IND,GNI (current US$),NY.GNP.MKTP.CD,323108725645.509,356252339855.12,389212076370.11,412314049033.46,417792948093.538,455259499536.163,463418971411.06,481233333719.828,511490048636.432,603192907506.664,704168762435.513,814482897257.056,932915280831.832,1211640632179.77,1191737328671.82,1333877206035.79,1657660297351.75,1807018978955.17,1806177643078.09,1833601556952.76,2015015376660.84,2077985258105.81,2264131977576.34,2623874669925.28,2698617823250.73
India,IND,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.77927393910107,7.74173926764108,7.74410693653185,4.130133493541,6.18632509074524,8.93745957531146,3.55717791451842,5.01889685497088,3.99408314067178,7.78695205282662,7.95935363900607,7.89896613765197,7.99679060803389,8.03766096463802,2.90483068082337,7.85516128731838,7.96525476048875,5.45210538152662,5.13733496613347,6.31279162099862,7.49487459309928,7.95739547226661,8.24390190399929,7.23132820005023,7.04195864963644
India,IND,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.72432219636822,5.69395011065556,5.72134869394041,2.20183917169514,4.25071864783337,6.98817860150918,1.74224952323681,3.21896728028186,2.25179786844019,6.02147878377797,6.22948695307177,6.20786746404764,6.34032329936693,6.41937522115397,1.40837549624348,6.3444553970464,6.51715688978767,4.10199259604298,3.85038092140144,5.06250434295239,6.27041476883011,6.75861292727124,7.0705787012773,6.09792333098271,5.93732661544055
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,340,370,400,410,410,440,440,450,460,520,610,710,790,910,1000,1120,1220,1360,1480,1520,1560,1600,1690,1830,2020
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,322746420921.258,354316695642.934,395271263527.699,409899623715.085,420153313976.739,454396979426.315,467082167275.556,485442601733.724,500197990474.529,573893157474.44,687282207317.752,809085136749.661,916983764988.165,1081966788414.53,1195030855936.73,1358351379650.61,1505735392314.33,1704431624197.38,1870994255308.94,1941116415235.68,2020999036099.81,2096390916900.12,2244116649889.28,2443506801008.21,2733522533237.13
India,IND,Gross capital formation (current US$),NE.GDI.TOTL.CD,86548871417.3331,97379274593.4218,99508188038.016,113727525556.874,109071051499.922,130683295683.317,121533965096.146,125858762741.752,136294429195.907,174372977790.109,248886089584.659,307054542661.993,366687366711.234,510430270710.643,460644741877.131,526781848801.843,666653936816.045,721753149504.919,700851886840.62,631716319495.751,698764229553.052,675603621332.396,691985722583.194,820732611316.053,844688800619.804
India,IND,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,297407280450.479,326727463582.789,358403992408.622,380774018205.892,387763687500.892,419115178327.972,428039166046.12,445781209298.522,473263361289.176,558503906205.321,646379401670.977,751444201510.607,862969756571.896,1115278174497.71,1124686478118.69,1259367629421.82,1554725408342.88,1691713738829.13,1691388408216.64,1712863994624.96,1881518177418.41,1920694478443.83,2077754828994.22,2402379736530.35,2466937688818.46
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.78351976383707,5.8048810316258,6.87211297850903,6.53826788352575,5.61951693260641,5.74212927671964,6.25554922806063,6.97022930324046,6.23780301144803,5.94771749347076,5.99807028114686,5.80380305249646,6.07240322389978,6.40329033082546,6.77773319060756,9.09372444877786,7.18054875539038,6.87079929956433,6.63225648619239,8.07393985306161,8.58625988056907,7.51775804690333,7.12968947378722,7.0103263816883,..
India,IND,High-technology exports (current US$),TX.VAL.TECH.CD,959201216,1351219574,1662488967,1685896198,1414828818,1679108273,2062488338,2286511142,2353666770,2710123490,3355934439,4139238100,4876300228,5997790337,7738414135,10728448006,10086626314,12870672544,12434267043,16693424357,17315676298,13750546786,13335887306,14455947950,..
India,IND,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,52.09858141,67.3620856,73.64142935,80.41453412,83.41902339,91.18120292,100,97.80505368,109.6929715,140.8261181,193.6525312,277.294174,346.2732106,445.1806866,623.086045199999,499.1993851,679.7618146,901.4671146,950.4395133,903.2818417,898.4541243,762.5082245,701.0625178,867.581949,..
India,IND,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,22.6015933262958,28.1258783206704,-2.43998772128053,13.2006841145369,20.8455913304325,6.99250706384338,4.58971646099451,2.94424857561162,11.9968193768326,13.8839169505755,22.1952347386904,32.2696650763588,21.5046277606318,9.95160624284215,22.4485844021212,-1.92581012654402,15.8119175316179,20.4117196340585,6.02179663707662,-8.14580095199473,0.871230764061352,-5.85004368143312,4.38162199401455,17.6219317612789,15.6824403409454
India,IND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,33349576561.3405,43318430945.9629,45357287723.0936,49607490116.6092,53431584653.2041,61314619861.4489,65124164122.0956,65218394082.2249,78498577658.6009,95071650073.4454,139310020965.107,183736131690.217,229955027127.372,302803726711.16,350927085507.549,347177602084.154,449974320818.573,566667153574.074,571306638044.004,527555481498.928,529239679343.382,465097474655.75,480169284856.572,583191716266.279,638781687806.773
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.190059216332,12.0234803832623,11.5443183235078,11.9286692628984,12.6810005961627,13.3635331116966,13.9036862661729,13.434874797993,15.2442786460627,15.6445219003906,19.6446886262951,22.3964208280277,24.4565389837751,24.8865710677732,29.2708652209805,25.8723484062518,26.8542736157785,31.0834686939585,31.2592910673332,28.4132706461587,25.9542227389497,22.1097247094602,20.9641355476839,21.9860681936875,23.4301576733991
India,IND,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,90149812062.667,102775114173.605,109435467640.166,115442073824.691,114582291568.201,121359565957.142,127754848660.954,128361221987.856,142180168904.332,166755373796.855,207206922491.42,242289535976.293,290796362390.745,376010600908.578,373296936965.143,417613508221.323,514834226617.679,549862481134.772,537298622212.093,527400053692.529,563949267588.104,575276394525.611,610220762180.94,702877647028.075,736314605306.487
India,IND,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,314800000,1008300000,1553100000,1027500000,1066300000,2527500000,1953780000,240000000,390320000,925070000,4268670000,979440000,5534550000,10236450000,12889380000,24503850000,34474510000,22038050000,9246100000,3104900000,2816300000,2086770000,1686830000,1311630000,1639510000
India,IND,"Lead time to import, median case (days)",LP.IMP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,..,5.31,..,3,..,2,..,5,..,..
India,IND,"Lead time to export, median case (days)",LP.EXP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,2.34,..,3,..,2,..,4,..,..
India,IND,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03,..,..,3.14,..,3.09,..,3.109802,..,3.518981,..,..
India,IND,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.27,..,..,3.16,..,3.14,..,3.029319,..,3.387064,..,..
India,IND,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.08,..,..,3.13,..,2.98,..,3.198278,..,3.364115,..,..
India,IND,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69,..,..,2.7,..,2.77,..,2.717276,..,3.17442,..,..
India,IND,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.47,..,..,3.61,..,3.58,..,3.510833,..,3.73805,..,..
India,IND,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07,..,..,3.12,..,3.08,..,3.080137,..,3.420043,..,..
India,IND,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,..,..,2.91,..,2.87,..,2.877227,..,3.337178,..,..
India,IND,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,76.2175206960505,73.5461540190258,72.4216302118641,74.2635677112411,76.0416209875278,79.2034895459851,77.8376337550742,74.7612166783929,75.3171633049467,76.7610962617521,73.7117667783237,71.0744691408137,66.2570318233031,64.202604325155,62.783388823314,66.8166463734671,63.7640173880597,62.2255320624518,64.7709423013333,61.8768070692046,64.0056484788544,70.6025170167753,73.0682601758276,70.666607781427,69.8336607632111
India,IND,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,51.3112911563426,53.7726078071794,49.9367359537842,54.6978953022077,53.8537269621029,50.6553019999534,46.7499910776402,49.1183805230167,52.1422202962391,53.1687729335414,52.4938263694561,52.1854573027772,50.1892932571933,50.4107558076367,47.0399215750049,52.3600269201254,50.5523214563336,46.9126602800559,43.2161138406415,42.3607828803004,43.5273166623209,52.6998030738545,55.8194720583528,54.8322126597823,52.1160011345022
India,IND,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,10.8211832451743,15.4614629230205,9.50127678151935,0.0511869068668034,3.13184359501113,5.39377451418073,7.29909785040628,2.27032519334853,6.86676360841125,6.33661032103365,7.3834419953313,9.34908005465722,17.7878325023776,6.98056333065824,4.66368311947791,10.9676291534283,7.6950827213122,3.12505547672788,5.45308330601735,4.96584744012347,7.89566976577332,13.0593935819322,7.94144972676938,5.93076929197653,8.11674574153982
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.7641220713533,17.8658334816571,17.5963239436755,16.518562705277,15.7193009580867,15.1805221707762,15.9270077605612,15.3070066193956,15.5586868215539,15.5873717164713,15.8272584275587,15.9730185497471,17.3036473920523,16.8645642422359,17.0986762787823,17.1435787878469,17.0299399879913,16.1393374447433,15.8169230072072,15.253022692764,15.0655701110797,15.5838545863713,15.1999015149793,14.870364015667,14.9906482730194
India,IND,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,54864879647.2353,64367375277.1784,69135440102.7583,68695377336.9611,66233508425.6173,69651336844.8016,74601299793.151,74306490007.045,80117584707.2993,94724348805.8321,112238770759.24,131039716670.883,162699256345.374,205197127720.084,204995260210.116,230047403554.107,285356282181.282,294228179629.185,289076073030.063,283206246517.878,307206175076.378,327820066001.207,348143419686.307,394444019521.921,408693434275.463
India,IND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.068586718948081,0.0851448543089793,0.0933728419868793,0.0793016929701966,0.110975129167775,0.122577972275403,0.127502308253409,0.111750009851026,0.0836230551127682,0.0938016844957233,0.107476831889666,..,..
India,IND,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..,..,..,..,..,..,..,..,49721,62919,70303,60813,86645,97405,103078,91841,69841,80546,93714,..,..
India,IND,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.47983477745881,3.28679298096408,3.27719888010271,2.90219568254337,2.36581277752655,2.46178841612509,2.71990931702693,2.9580144988292,3.88654763112859,3.61039328064409,5.46270359060571,7.24032768138463,7.65739383032174,7.56891284706854,6.22718537894276,6.22748771615451,6.99418639944573,3.82930859501815,3.33746483364443,2.97586619664381,3.03149800431895,3.28602385972207,3.06927601151824,3.86359815601493,3.2995254917823
India,IND,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Procedures to build a warehouse (number),IC.WRH.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5,32.5,32.5,32.5,30.1,17.9
India,IND,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,9,9,9
India,IND,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.7,23.4,23.4,23.5,23.5,21.7
India,IND,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,314800000,1008300000,1553100000,1019200000,922300000,2235400000,1828900000,240000000,10500000,844770000,2362270000,579100000,4798980000,9344850000,12415880000,21222600000,29608760000,21011250000,8904400000,2952700000,2816300000,2086770000,1686830000,1311630000,1639510000
India,IND,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,..,..,..,508200000,..,..,..,689400000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.64769,0.69597,0.7133,0.73392,0.76723,0.74586,0.73548,0.72901,0.76713,0.8358,0.82217,0.81554,0.8674,0.84444,0.82213,0.83125,..,..,..,0.61992,..,..,..
India,IND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,152.54575,..,115.68012,..,110.09534,..,..,..,..,135.32425,..,..,..,..,156.63853,..,..,..,..,216.18207,..,..,..
India,IND,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,15,14,14,12,10
India,IND,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,37,28.9,..,32.4,33.4,31.79,28.79,25.63,28.57,16.5,13.86,14.66,9.98,10.28,8.88,10.56,10.71,10.59,..,9.75,8.91,8.88,..
India,IND,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,..,..,23.72,20.14,..,28.54,23.36,26.65,23.08,21.45,22.97,14.06,8.99,11.99,6.13,7.04,7.34,7.33,6.32,6.34,..,7.49,7.57,6.85,..
India,IND,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,111.1633,..,99.0734,..,85.50869,..,..,..,..,92.47992,..,..,..,..,100.88542,..,..,..,..,95.62936,..,..,..
India,IND,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180.4,180.4,180.4,180.4,143.9,94.8
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.7,35,30,28.5,29.8,16.5
India,IND,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.3,109.3,106.1,106.1,66.2
India,IND,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,287.4,287.4,283.3,264.5,96.7
India,IND,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.5,41.5,38.4,38.4,14.5
India,IND,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.3,63.3,61.3,61.3,29.7
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,20.0781438958644,22.8674481586448,21.9294873465817,22.6193863251641,23.6994695116833,24.8155974504444,26.9009222662993,25.9932541313479,29.5086622291351,30.5924354008885,37.5038131619681,42.0016656915717,45.7244803248415,45.6862710674874,53.3682241621196,46.2728663121915,49.255207170843,55.6238800135298,55.7937217287511,53.8441319466777,48.9221857470669,41.9229138658647,40.1588889134105,40.7666804576828,43.1257368278191
Ireland,IRL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.2234191728806,1.11461640614638,1.03695086404235,0.842309561004172,0.635080066712989,0.534688449800467,0.471213557160794,0.418253333324011,0.440329670035036,0.467706901059016,0.472653306670235,0.447288891959113,0.462863017123781,0.520431935704571,0.484245158252826,0.426361825765708,0.518120971121438,0.547644495181426,0.56229587744019,0.640091200311737,0.671591000387604,0.564113206334296,0.509227868654793,0.411723521101664,0.359296250065071
Ireland,IRL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.40054228948232,1.23477162416145,1.17400463322278,1.10281519836874,1.01052154177756,0.950021023419029,0.946476219412705,0.857420426018988,0.859502138328335,1.05318766724595,1.03415353382266,1.01467000002197,0.983392221362539,0.984380291405559,0.743654184718279,0.668903244582476,0.663724841915929,0.613997898826224,0.618210927225044,0.600806843647973,0.605247558554818,0.617912802348353,0.563322760071344,0.534925301694608,0.497692516960801
Ireland,IRL,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..,..,..,..,..,..,2.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Changes in inventories (current US$),NE.GDI.STKB.CD,-223137926.972909,554124116.161616,539177923.387097,979866165.234002,1418196254.34563,470210845.940763,765587156.80855,349443758.389262,626505081.874647,1368932618.51016,519983486.466352,1018374455.91344,2102987078.15832,1459336162.05858,-480141204.042771,-2024100027.7855,-664614734.09964,1114722657.5142,1249793391.89507,339756065.075618,4226634320.20079,2415685633.55172,7118108689.63639,3963882603.64445,1864095379.54071
Ireland,IRL,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,..,..,..,..,..,..,..,..,..,..,..,54462793177.072,65024423437.2316,81122664219.0785,89061261695.0422,83959642663.544,89095707860.6563,103673318870.65,106650522861.075,117999809399.821,133027673053.466,139525693747.843,146134542193.824,180445955085.733,206855449962.93
Ireland,IRL,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,..,..,..,..,..,..,..,..,..,..,..,71385653251.6101,80243397618.0015,94870912559.6368,110873576984.447,103787541177.338,107301112098.235,115579693506.544,111897327184.045,117646566957.631,144898225834.562,169496964945.869,191792080186.981,200960590359.616,218738590009.925
Ireland,IRL,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,59.4801819201,58.3448767981722,60.1642249596958,63.4778429693819,67.3203657915432,68.7260696591167,70.4215736093967,71.5739652320409,73.4818433046964,73.6106612953366,74.1328562248547,76.1337146512703,75.9675964676668,78.4751110031053
Ireland,IRL,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,72.9955073596165,70.8201745561845,70.8784335073842,73.8053713949083,76.2486348774659,78.0576427861022,79.3351122391747,80.3165557563987,81.6497720958516,82.5599376730013,85.3383583799787,87.6205130749267,83.8569691724253,83.6905646618549
